,label,frame_0,frame_1,frame_2,frame_3,frame_4,frame_5,frame_6,frame_7,frame_8,frame_9,frame_10,frame_11,frame_12,frame_13,frame_14,frame_15,frame_16,frame_17,frame_18,frame_19,frame_20,frame_21,frame_22,frame_23,frame_24
459,left,-93.47587585449219,-95.82847595214844,-94.90461730957031,-92.6419448852539,-95.40088653564453,-95.2757797241211,-95.61466217041016,-93.44632720947266,-94.29691314697266,-92.39842224121094,-93.115234375,-92.85957336425781,-87.57302856445312,-85.80695343017578,-68.42520141601562,-40.71321487426758,-30.48919677734375,-23.691791534423828,-55.1559944152832,-54.59675598144531,-62.70634460449219,-87.73285675048828,-46.429908752441406,-54.58396530151367,-76.74710845947266
460,left,-151.7908935546875,-148.9193878173828,-152.15489196777344,-153.11387634277344,-151.4290771484375,-153.8531494140625,-156.5802001953125,-157.50238037109375,-154.92027282714844,-151.04539489746094,-152.7081756591797,-154.7194366455078,-150.37083435058594,-155.14529418945312,-155.42469787597656,-173.60682678222656,-147.136962890625,-130.78005981445312,-92.8560562133789,-78.53457641601562,-73.30073547363281,-104.34848022460938,-122.36044311523438,-132.86578369140625,-138.51348876953125
461,down,-103.522705078125,-100.56501007080078,-106.27650451660156,-112.210693359375,-126.72423553466797,-151.12399291992188,-155.37863159179688,-139.11717224121094,-136.55628967285156,-72.90955352783203,-50.6734733581543,-44.09560012817383,-45.11186599731445,-52.1539421081543,-54.239566802978516,-41.75615310668945,-42.62248229980469,-45.63228225708008,-52.11992645263672,-68.5445785522461,-78.46922302246094,-87.68199157714844,-92.06377410888672,-108.03777313232422,-120.08148193359375
462,right,-200.19786071777344,-165.30125427246094,-157.2922821044922,-155.7844696044922,-150.6452178955078,-138.1659698486328,-127.68633270263672,-111.43302154541016,-108.68351745605469,-129.21229553222656,-150.344482421875,-149.72787475585938,-167.09945678710938,-180.32701110839844,-151.01290893554688,-165.5125274658203,-179.98231506347656,-234.2445526123047,-208.02383422851562,-234.64120483398438,-204.4299774169922,-205.61566162109375,-208.83380126953125,-173.0597381591797,-175.50619506835938
463,up,-124.9149169921875,-125.1886215209961,-126.97432708740234,-127.37132263183594,-129.14706420898438,-84.84818267822266,-34.300899505615234,-54.490257263183594,-75.28667449951172,-90.33967590332031,-104.61773681640625,-96.35614776611328,-80.81441497802734,-96.01434326171875,-111.32149505615234,-109.84268188476562,-115.92259216308594,-117.73324584960938,-120.15701293945312,-122.55859375,-118.39282989501953,-121.56084442138672,-123.36720275878906,-124.75869750976562,-125.03427124023438
464,stop,-166.5276641845703,-167.2097625732422,-166.7615203857422,-142.53805541992188,-94.50753021240234,-94.81248474121094,-95.31018829345703,-105.18852233886719,-128.6155548095703,-143.90020751953125,-157.2638397216797,-159.58238220214844,-159.30038452148438,-162.99667358398438,-165.84535217285156,-160.76904296875,-166.89291381835938,-170.85877990722656,-166.2610321044922,-170.59068298339844,-168.9153594970703,-170.82635498046875,-175.0420379638672,-173.2507781982422,-165.41908264160156
465,right,-90.25701141357422,-101.98762512207031,-103.20509338378906,-115.762451171875,-137.3121795654297,-159.80868530273438,-146.31057739257812,-147.07376098632812,-153.310791015625,-137.72767639160156,-131.99562072753906,-124.69439697265625,-102.80896759033203,-72.96292114257812,-63.6341552734375,-68.4790267944336,-82.64561462402344,-91.92012023925781,-107.71504974365234,-149.40023803710938,-71.536376953125,-70.98748779296875,-80.39511108398438,-100.06907653808594,-120.68819427490234
466,stop,-94.51275634765625,-95.45315551757812,-96.27979278564453,-96.27474212646484,-95.33403015136719,-94.58950805664062,-90.35010528564453,-84.77689361572266,-72.5353012084961,-67.59822845458984,-64.75161743164062,-66.05467987060547,-71.7545394897461,-83.35358428955078,-87.1253890991211,-93.6706771850586,-93.54349517822266,-94.4011001586914,-96.08740997314453,-95.43489074707031,-90.93590545654297,-94.59903717041016,-95.03150939941406,-96.1080322265625,-95.74935150146484
467,right,-106.58624267578125,-105.90391540527344,-106.32877349853516,-106.14408111572266,-105.39974212646484,-105.3208999633789,-104.99986267089844,-100.8055419921875,-94.0870590209961,-92.5224838256836,-76.07962799072266,-83.0225601196289,-101.261474609375,-106.34046173095703,-105.91895294189453,-91.73408508300781,-70.19974517822266,-81.43712615966797,-99.43782043457031,-102.95995330810547,-103.87290954589844,-106.50460052490234,-106.39974975585938,-103.10968780517578,-104.76945495605469
468,down,-146.6499481201172,-142.3306884765625,-139.37139892578125,-141.7920684814453,-144.08999633789062,-141.4807586669922,-143.5793914794922,-145.6652374267578,-144.06787109375,-146.42788696289062,-147.1754608154297,-136.3946533203125,-49.03695297241211,-38.764713287353516,-39.021392822265625,-41.288185119628906,-48.86071014404297,-56.086631774902344,-57.35695266723633,-63.61634826660156,-68.58293914794922,-67.53596496582031,-74.42318725585938,-73.61992645263672,-84.53628540039062
469,left,-64.89250183105469,-83.68426513671875,-73.26245880126953,-80.47811126708984,-83.48350524902344,-83.88153839111328,-81.46653747558594,-84.77483367919922,-84.3570785522461,-84.8422622680664,-84.92074584960938,-83.99629211425781,-77.7842025756836,-67.80656433105469,-63.10197067260742,-57.980865478515625,-67.94121551513672,-76.0938949584961,-70.56671905517578,-64.4636001586914,-81.38158416748047,-73.65817260742188,-52.708492279052734,-78.31690216064453,-83.283935546875
470,right,-121.24334716796875,-106.9129409790039,-90.37840270996094,-58.26823425292969,-75.29479217529297,-85.6524887084961,-91.69891357421875,-106.9893798828125,-116.9728012084961,-95.66685485839844,-72.5633544921875,-93.5141830444336,-115.3428955078125,-119.97885131835938,-122.19783020019531,-121.06047821044922,-122.94929504394531,-123.44271850585938,-124.77536010742188,-126.40869903564453,-127.11600494384766,-128.42532348632812,-128.03721618652344,-129.17803955078125,-130.109619140625
471,yes,-62.06344985961914,-63.957550048828125,-71.09716033935547,-59.389225006103516,-69.72795867919922,-70.54268646240234,-74.17208862304688,-35.387996673583984,-14.946825981140137,-14.06705379486084,-15.531071662902832,-33.80217742919922,-12.13886547088623,-12.694077491760254,-15.313143730163574,-15.5568265914917,-19.222179412841797,-15.515555381774902,-48.522071838378906,-73.47095489501953,-79.18854522705078,-82.68961334228516,-80.46908569335938,-81.40512084960938,-95.71939849853516
472,silence,-139.53170776367188,-141.01763916015625,-141.37062072753906,-139.19525146484375,-141.70687866210938,-141.19906616210938,-139.4297332763672,-140.21728515625,-139.07675170898438,-139.38124084472656,-138.71270751953125,-122.2150650024414,-126.08765411376953,-132.44898986816406,-134.45201110839844,-138.09365844726562,-137.24655151367188,-140.32650756835938,-139.15589904785156,-139.30747985839844,-140.33193969726562,-138.8109130859375,-138.58265686035156,-142.39552307128906,-139.5031280517578
473,no,-164.44345092773438,-160.20730590820312,-156.9758758544922,-163.7859344482422,-161.594482421875,-155.67581176757812,-155.37484741210938,-142.081787109375,-151.93704223632812,-138.2924346923828,-115.45887756347656,-93.65935516357422,-66.71236419677734,-70.47810363769531,-84.48823547363281,-90.50856018066406,-100.90924072265625,-109.07636260986328,-118.28189849853516,-132.45957946777344,-143.4037628173828,-152.73849487304688,-155.68038940429688,-157.00282287597656,-155.20159912109375
474,go,-73.89859771728516,-84.5266342163086,-79.27739715576172,-86.06002807617188,-88.2275161743164,-87.46234130859375,-87.0137939453125,-86.5802230834961,-85.0401840209961,-86.09774780273438,-86.27094268798828,-85.3367919921875,-88.0926513671875,-60.07704162597656,-66.0271224975586,-67.11509704589844,-69.33015441894531,-76.71144104003906,-77.58393859863281,-77.08936309814453,-82.76236724853516,-85.32979583740234,-85.19214630126953,-87.22228240966797,-85.76670837402344
475,left,-105.59175109863281,-109.61093139648438,-48.10514450073242,-63.422019958496094,-64.6038589477539,-85.2649154663086,-107.28378295898438,-100.41576385498047,-101.7885971069336,-98.60346984863281,-109.61087036132812,-103.72335052490234,-77.045654296875,-36.39040756225586,-37.814327239990234,-37.682899475097656,-63.466461181640625,-60.202049255371094,-51.5383186340332,-54.65111541748047,-96.96014404296875,-37.861270904541016,-56.323116302490234,-90.04145050048828,-106.0556640625
476,stop,-88.75271606445312,-99.5436019897461,-102.49595642089844,-100.94981384277344,-100.09344482421875,-63.00921630859375,-44.18444061279297,-37.6700439453125,-84.23436737060547,-31.420360565185547,-33.83743667602539,-33.94044494628906,-36.863365173339844,-83.11502075195312,-90.06348419189453,-79.70024871826172,-98.77869415283203,-97.3922348022461,-100.42288208007812,-123.86113739013672,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875
477,up,-71.4440689086914,-111.76069641113281,-128.14820861816406,-131.958984375,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-142.9192352294922,-49.44031524658203,-44.88352584838867,-26.204668045043945,-41.08972930908203,-53.96525573730469,-74.00505828857422,-92.71556854248047,-112.12937927246094,-124.81536865234375,-125.43914031982422
478,silence,-143.86366271972656,-142.7176055908203,-145.9212646484375,-144.49578857421875,-145.83656311035156,-143.8572998046875,-142.69187927246094,-143.77374267578125,-145.70223999023438,-145.08770751953125,-145.5541229248047,-144.99000549316406,-144.55032348632812,-142.4429168701172,-143.66061401367188,-142.8677215576172,-145.1492156982422,-142.7803192138672,-141.93067932128906,-144.25856018066406,-143.65061950683594,-143.73756408691406,-144.82420349121094,-144.71383666992188,-145.72035217285156
479,up,-84.70189666748047,-68.43264770507812,-85.71719360351562,-86.20719909667969,-75.31330108642578,-86.93988800048828,-87.3272705078125,-80.43438720703125,-74.29063415527344,-48.02941131591797,-48.925045013427734,-81.99392700195312,-87.27478790283203,-49.82673645019531,-28.16761589050293,-37.591732025146484,-32.504520416259766,-77.09720611572266,-78.3984146118164,-78.2367935180664,-52.36543655395508,-71.83855438232422,-75.61219787597656,-86.83943176269531,-88.0817642211914
480,left,-130.8130645751953,-132.28033447265625,-138.1765899658203,-137.79624938964844,-129.19894409179688,-82.59058380126953,-107.71206665039062,-103.71981811523438,-70.04346466064453,-60.77232360839844,-29.595657348632812,-32.70650100708008,-23.827342987060547,-30.307571411132812,-66.30467987060547,-51.93183517456055,-43.85387420654297,-39.96611022949219,-41.20137405395508,-52.84331130981445,-75.30712890625,-110.26990509033203,-124.50296020507812,-130.8435516357422,-128.93484497070312
481,no,-94.59575653076172,-94.341064453125,-93.82132720947266,-93.78335571289062,-95.55770874023438,-98.1322250366211,-100.77635955810547,-97.22663879394531,-98.3311538696289,-101.25892639160156,-86.97866821289062,-68.19084930419922,-37.73365783691406,-50.69028854370117,-64.12052917480469,-68.17627716064453,-67.08573913574219,-66.11638641357422,-69.83463287353516,-79.51714324951172,-85.96678924560547,-87.58451843261719,-85.39968872070312,-86.26593017578125,-86.37847137451172
482,down,-125.4810562133789,-125.20173645019531,-114.51628112792969,-120.43529510498047,-123.77264404296875,-123.367431640625,-124.7294921875,-125.76719665527344,-121.08464813232422,-48.048133850097656,-49.903533935546875,-54.11972427368164,-59.45479965209961,-66.65125274658203,-80.35185241699219,-100.96302032470703,-109.3076171875,-116.22039031982422,-117.98686981201172,-117.87454986572266,-116.89006805419922,-119.59031677246094,-276.31024169921875,-276.31024169921875,-276.31024169921875
483,left,-109.91218566894531,-75.69385528564453,-108.423095703125,-105.54431915283203,-95.21602630615234,-89.22914123535156,-85.6444320678711,-59.990257263183594,-32.972389221191406,-44.84074020385742,-70.7965316772461,-86.99004364013672,-81.00900268554688,-49.89829635620117,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875,-276.31024169921875
484,right,-133.8377227783203,-97.50359344482422,-63.83835220336914,-43.128868103027344,-46.884605407714844,-66.060546875,-85.01890563964844,-111.66297912597656,-128.54283142089844,-135.2924346923828,-77.02198028564453,-94.32505798339844,-124.20048522949219,-142.9847412109375,-150.0321502685547,-158.04371643066406,-160.25387573242188,-161.654296875,-168.88497924804688,-164.84637451171875,-170.638916015625,-163.86427307128906,-173.56349182128906,-181.5616912841797,-188.791015625
485,silence,-143.9243621826172,-144.67190551757812,-142.5562744140625,-141.18780517578125,-141.2728729248047,-142.78985595703125,-143.58236694335938,-141.5694122314453,-142.29119873046875,-144.67152404785156,-144.06033325195312,-143.18731689453125,-144.38356018066406,-142.5348663330078,-144.9241943359375,-143.31793212890625,-140.34120178222656,-142.93441772460938,-143.0706787109375,-143.03651428222656,-144.04537963867188,-142.01303100585938,-141.96307373046875,-143.2483367919922,-143.4390411376953
486,no,-121.03172302246094,-118.71488189697266,-120.1058120727539,-119.87317657470703,-118.44529724121094,-118.31941223144531,-116.67401885986328,-112.28820037841797,-111.49226379394531,-77.7090072631836,-78.53584289550781,-85.94290161132812,-88.09860229492188,-91.688232421875,-99.84382629394531,-104.132568359375,-111.27639770507812,-117.2822494506836,-118.65559387207031,-118.31969451904297,-121.61906433105469,-122.11260986328125,-121.78622436523438,-119.90692138671875,-121.35272979736328
487,silence,-143.66268920898438,-141.56800842285156,-141.7318878173828,-141.87936401367188,-140.5883026123047,-142.75448608398438,-142.57997131347656,-141.39227294921875,-140.85646057128906,-140.34092712402344,-138.67819213867188,-141.07754516601562,-139.75827026367188,-138.51162719726562,-139.9890594482422,-137.04693603515625,-137.25221252441406,-139.51344299316406,-139.5076446533203,-138.64691162109375,-139.8417510986328,-140.01657104492188,-140.64202880859375,-140.22622680664062,-140.5984649658203
488,left,-108.72803497314453,-125.240966796875,-129.63172912597656,-129.28781127929688,-94.20772552490234,-68.37750244140625,-37.8726921081543,-38.9443473815918,-43.20110321044922,-52.42475891113281,-57.25230026245117,-48.98530578613281,-33.68803405761719,-14.438502311706543,-117.01720428466797,-148.8639678955078,-137.3453369140625,-42.312705993652344,-51.36989974975586,-74.51398468017578,-128.37969970703125,-144.92906188964844,-148.5528106689453,-148.37448120117188,-149.76473999023438
489,no,-111.0040054321289,-111.06812286376953,-112.42125701904297,-110.07515716552734,-103.7999267578125,-57.034244537353516,-60.43860626220703,-64.7632064819336,-73.1478500366211,-85.3912582397461,-97.38409423828125,-107.04598999023438,-112.78413391113281,-122.88890838623047,-134.69683837890625,-135.697509765625,-133.53604125976562,-136.1942901611328,-132.55860900878906,-129.6188507080078,-127.50920104980469,-127.33714294433594,-125.71073913574219,-122.78032684326172,-119.43011474609375
490,yes,-153.6241912841797,-154.57659912109375,-154.56930541992188,-153.72499084472656,-153.1259002685547,-152.4595184326172,-155.02830505371094,-155.18287658691406,-152.2450408935547,-153.7178192138672,-151.9738006591797,-120.30935668945312,-147.27069091796875,-102.72697448730469,-88.27127838134766,-81.74725341796875,-80.4433822631836,-82.6321029663086,-90.70145416259766,-74.89335632324219,-78.54669189453125,-84.11373138427734,-98.19757843017578,-117.0282211303711,-138.28050231933594
